episode_id,well_id,status,start_date,end_date,reason_code,is_rigless,workover_id,deferred_bbl,_ingested_at,_source_system,_source_file,_batch_id
EP-GK-007-012,GK-007,UNDER_WORKOVER,2025-05-12,2025-05-15,WAX,False,WO-GK-007-012,447.3,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-007-013,GK-007,PRODUCING,2025-05-16,2025-10-30,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-007-014,GK-007,WAITING_ON_RIG,2025-10-31,2025-11-21,ROD_PART,False,,2057.5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-007-015,GK-007,UNDER_WORKOVER,2025-11-22,2025-11-28,ROD_PART,False,WO-GK-007-015,715.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-007-016,GK-007,PRODUCING,2025-11-29,2026-06-17,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-007-017,GK-007,WAITING_ON_RIG,2026-06-18,2026-06-22,ROD_PART,False,,536.7,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-007-018,GK-007,UNDER_WORKOVER,2026-06-23,2026-06-23,ROD_PART,False,WO-GK-007-018,178.9,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-007-019,GK-007,PRODUCING,2026-06-24,,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-008-001,GK-008,PRODUCING,2023-10-01,2024-01-06,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-008-002,GK-008,WAITING_ON_RIG,2024-01-07,2024-01-11,OTHER,False,,334.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-008-003,GK-008,UNDER_WORKOVER,2024-01-12,2024-01-12,OTHER,False,WO-GK-008-003,111.5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-008-004,GK-008,PRODUCING,2024-01-13,2024-09-25,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-008-005,GK-008,WAITING_ON_RIG,2024-09-26,2024-10-16,TUBING_LEAK,False,,1226.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-008-006,GK-008,UNDER_WORKOVER,2024-10-17,2024-10-22,TUBING_LEAK,False,WO-GK-008-006,390.4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-008-007,GK-008,PRODUCING,2024-10-23,2025-05-08,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-008-008,GK-008,WAITING_ON_RIG,2025-05-09,2025-09-20,PUMP_WEAR,False,,7584.1,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-008-009,GK-008,UNDER_WORKOVER,2025-09-21,2025-11-03,PUMP_WEAR,False,WO-GK-008-009,2509.4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-008-010,GK-008,PRODUCING,2025-11-04,2026-04-24,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-008-011,GK-008,WAITING_ON_RIG,2026-04-25,2026-09-04,PUMP_WEAR,False,,7472.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-008-012,GK-008,UNDER_WORKOVER,2026-09-05,,PUMP_WEAR,False,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-009-001,GK-009,WAITING_ON_RIG,2023-10-01,2023-10-05,ROD_PART,False,,1077.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-009-002,GK-009,UNDER_WORKOVER,2023-10-06,2023-10-08,ROD_PART,False,WO-GK-009-002,391.7,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-009-003,GK-009,PRODUCING,2023-10-09,2024-03-17,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-009-004,GK-009,WAITING_ON_RIG,2024-03-18,2024-05-05,TUBING_LEAK,False,,4895.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-009-005,GK-009,UNDER_WORKOVER,2024-05-06,2024-05-20,TUBING_LEAK,False,WO-GK-009-005,1566.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-009-006,GK-009,PRODUCING,2024-05-21,2024-09-22,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-009-007,GK-009,WAITING_ON_RIG,2024-09-23,2024-11-06,ROD_PART,False,,4504.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-009-008,GK-009,UNDER_WORKOVER,2024-11-07,2024-11-21,ROD_PART,False,WO-GK-009-008,1566.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-009-009,GK-009,PRODUCING,2024-11-22,2025-02-22,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-009-010,GK-009,WAITING_ON_RIG,2025-02-23,2025-02-27,ROD_PART,False,,587.5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-009-011,GK-009,UNDER_WORKOVER,2025-02-28,2025-02-28,ROD_PART,False,WO-GK-009-011,195.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-009-012,GK-009,PRODUCING,2025-03-01,2025-07-18,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-009-013,GK-009,WAITING_ON_RIG,2025-07-19,2025-07-23,TUBING_LEAK,False,,587.5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-009-014,GK-009,UNDER_WORKOVER,2025-07-24,2025-07-24,TUBING_LEAK,False,WO-GK-009-014,195.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-009-015,GK-009,PRODUCING,2025-07-25,2025-11-13,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-009-016,GK-009,WAITING_ON_RIG,2025-11-14,2026-04-15,PUMP_WEAR,False,,15078.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-009-017,GK-009,UNDER_WORKOVER,2026-04-16,2026-06-04,PUMP_WEAR,False,WO-GK-009-017,4993.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-009-018,GK-009,PRODUCING,2026-06-05,,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-010-001,GK-010,PRODUCING,2023-10-01,2023-11-10,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-010-002,GK-010,WAITING_ON_RIG,2023-11-11,2023-11-17,PUMP_WEAR,False,,914.4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-010-003,GK-010,UNDER_WORKOVER,2023-11-18,2023-11-19,PUMP_WEAR,False,WO-GK-010-003,342.9,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-010-004,GK-010,PRODUCING,2023-11-20,2024-01-06,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-010-005,GK-010,WAITING_ON_RIG,2024-01-07,2024-01-31,PUMP_WEAR,False,,2971.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-010-006,GK-010,UNDER_WORKOVER,2024-02-01,2024-02-08,PUMP_WEAR,False,WO-GK-010-006,1028.7,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-010-007,GK-010,PRODUCING,2024-02-09,2024-06-09,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-010-008,GK-010,UNDER_WORKOVER,2024-06-10,2024-06-10,WAX,True,WO-GK-010-008,228.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-010-009,GK-010,PRODUCING,2024-06-11,2024-09-17,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-010-010,GK-010,UNDER_WORKOVER,2024-09-18,2024-09-18,SURFACE,True,WO-GK-010-010,228.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-010-011,GK-010,PRODUCING,2024-09-19,2024-10-13,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-010-012,GK-010,WAITING_ON_RIG,2024-10-14,2024-11-17,ROD_PART,False,,4114.7,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-010-013,GK-010,UNDER_WORKOVER,2024-11-18,2024-11-28,ROD_PART,False,WO-GK-010-013,1371.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-010-014,GK-010,PRODUCING,2024-11-29,2025-02-22,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-010-015,GK-010,WAITING_ON_RIG,2025-02-23,2025-02-27,ROD_PART,False,,685.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-010-016,GK-010,UNDER_WORKOVER,2025-02-28,2025-02-28,ROD_PART,False,WO-GK-010-016,228.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-010-017,GK-010,PRODUCING,2025-03-01,2025-05-14,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-010-018,GK-010,WAITING_ON_RIG,2025-05-15,2025-06-29,OTHER,False,,5372.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-010-019,GK-010,UNDER_WORKOVER,2025-06-30,2025-07-14,OTHER,False,WO-GK-010-019,1828.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-010-020,GK-010,PRODUCING,2025-07-15,2025-10-24,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-010-021,GK-010,UNDER_WORKOVER,2025-10-25,2025-10-25,SURFACE,True,WO-GK-010-021,228.6,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-010-022,GK-010,PRODUCING,2025-10-26,2025-12-30,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-010-023,GK-010,WAITING_ON_RIG,2025-12-31,2026-02-14,PUMP_WEAR,False,,5372.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-010-024,GK-010,UNDER_WORKOVER,2026-02-15,2026-03-01,PUMP_WEAR,False,WO-GK-010-024,1828.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-010-025,GK-010,PRODUCING,2026-03-02,2026-05-26,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-010-026,GK-010,WAITING_ON_RIG,2026-05-27,2026-06-24,SUDDEN_MECH,False,,3428.9,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-010-027,GK-010,UNDER_WORKOVER,2026-06-25,2026-07-03,SUDDEN_MECH,False,WO-GK-010-027,1143.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-010-028,GK-010,PRODUCING,2026-07-04,2026-09-28,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-010-029,GK-010,UNDER_WORKOVER,2026-09-29,,WAX,True,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-011-001,GK-011,PRODUCING,2023-10-01,2024-01-24,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-011-002,GK-011,WAITING_ON_RIG,2024-01-25,2024-02-10,WAX,False,,1318.5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-011-003,GK-011,UNDER_WORKOVER,2024-02-11,2024-02-15,WAX,False,WO-GK-011-003,439.5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-011-004,GK-011,PRODUCING,2024-02-16,2024-07-04,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-011-005,GK-011,UNDER_WORKOVER,2024-07-05,2024-07-05,SURFACE,True,WO-GK-011-005,146.5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-011-006,GK-011,PRODUCING,2024-07-06,2024-11-11,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-011-007,GK-011,WAITING_ON_RIG,2024-11-12,2025-04-13,OTHER,False,,11280.5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-011-008,GK-011,UNDER_WORKOVER,2025-04-14,2025-06-02,OTHER,False,WO-GK-011-008,3735.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-011-009,GK-011,PRODUCING,2025-06-03,2025-11-14,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-011-010,GK-011,UNDER_WORKOVER,2025-11-15,2025-11-15,SURFACE,True,WO-GK-011-010,146.5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-011-011,GK-011,PRODUCING,2025-11-16,2026-04-05,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-011-012,GK-011,UNDER_WORKOVER,2026-04-06,2026-04-06,WAX,True,WO-GK-011-012,146.5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-011-013,GK-011,PRODUCING,2026-04-07,2026-07-06,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-011-014,GK-011,WAITING_ON_RIG,2026-07-07,2026-07-13,TUBING_LEAK,False,,586.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-011-015,GK-011,UNDER_WORKOVER,2026-07-14,2026-07-15,TUBING_LEAK,False,WO-GK-011-015,219.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-011-016,GK-011,PRODUCING,2026-07-16,,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-012-001,GK-012,PRODUCING,2023-10-01,2024-02-21,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-012-002,GK-012,WAITING_ON_RIG,2024-02-22,2024-03-23,GL_INJ_ANOMALY,False,,1210.4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-012-003,GK-012,UNDER_WORKOVER,2024-03-24,2024-04-01,GL_INJ_ANOMALY,False,WO-GK-012-003,378.2,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-012-004,GK-012,PRODUCING,2024-04-02,2024-12-15,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-012-005,GK-012,WAITING_ON_RIG,2024-12-16,2024-12-23,SAND,False,,340.4,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-012-006,GK-012,UNDER_WORKOVER,2024-12-24,2024-12-25,SAND,False,WO-GK-012-006,113.5,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-012-007,GK-012,PRODUCING,2024-12-26,2025-05-18,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-012-008,GK-012,WAITING_ON_RIG,2025-05-19,2025-06-04,GL_INJ_ANOMALY,False,,680.8,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-012-009,GK-012,UNDER_WORKOVER,2025-06-05,2025-06-09,GL_INJ_ANOMALY,False,WO-GK-012-009,226.9,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
EP-GK-012-010,GK-012,PRODUCING,2025-06-10,2025-11-02,,,,0.0,2026-09-23T16:00:00Z,GENERATOR,gs://well-workover-intervention-data/landing/generator/2026/09/23/well_status_history.parquet,BATCH-GELEKI-20260923-V1
